gid,lbl,val,lon,lat
?¤ì‚¬610529,"84.00",84.0000000000000000000000000000000,127.0588986146,37.5751036337
?¤ì‚¬604535,"92.00",92.0000000000000000000000000000000,127.0520715217,37.5804860120
?¤ì‚¬600529,"69.00",69.0000000000000000000000000000000,127.0475741231,37.5750607754
?¤ì‚¬599527,"19.00",19.0000000000000000000000000000000,127.0464526082,37.5732537758
?¤ì‚¬603529,"152.00",152.0000000000000000000000000000000,127.0509714681,37.5750737470
?¤ì‚¬607537,"134.00",134.0000000000000000000000000000000,127.0554583969,37.5823015097
?¤ì‚¬588534,"21.00",21.0000000000000000000000000000000,127.0339566782,37.5795145364
?¤ì‚¬617533,"34.00",34.0000000000000000000000000000000,127.0668048867,37.5787383044
?¤ì‚¬602543,"105.00",105.0000000000000000000000000000000,127.0497630352,37.5876880025
?¤ì‚¬615532,"269.00",269.0000000000000000000000000000000,127.0645451232,37.5778286421
?¤ì‚¬613520,"18.00",18.0000000000000000000000000000000,127.0623434378,37.5670043145
?¤ì‚¬622528,"46.00",46.0000000000000000000000000000000,127.0724931882,37.5742522996
?¤ì‚¬618528,"102.00",102.0000000000000000000000000000000,127.0679634321,37.5742358086
?¤ì‚¬601545,"51.00",51.0000000000000000000000000000000,127.0486195097,37.5894863268
?¤ì‚¬581531,"25.00",25.0000000000000000000000000000000,127.0260462316,37.5767790003
?¤ì‚¬615530,"76.00",76.0000000000000000000000000000000,127.0645556208,37.5760259845
?¤ì‚¬621559,"128.00",128.0000000000000000000000000000000,127.0712004857,37.6021893572
?¤ì‚¬603546,"90.00",90.0000000000000000000000000000000,127.0508794274,37.5903962933
?¤ì‚¬620557,"84.00",84.0000000000000000000000000000000,127.0700779968,37.6003825843
?¤ì‚¬594535,"22.00",22.0000000000000000000000000000000,127.0407462258,37.5804424935
?¤ì‚¬608524,"101.00",101.0000000000000000000000000000000,127.0566604307,37.5705885066
?¤ì‚¬596534,N/A,0.0000000000000000000000000000000,127.0430167920,37.5795499585
?¤ì‚¬604544,"100.00",100.0000000000000000000000000000000,127.0520229129,37.5885979470
?¤ì‚¬613546,"6.00",6.0000000000000000000000000000000,127.0622062471,37.5904388490
?¤ì‚¬618551,"39.00",39.0000000000000000000000000000000,127.0678436062,37.5949663532
?¤ì‚¬588532,"39.00",39.0000000000000000000000000000000,127.0339679139,37.5777118869
?¤ì‚¬602549,"33.00",33.0000000000000000000000000000000,127.0497304560,37.5930959521
?¤ì‚¬602523,"100.00",100.0000000000000000000000000000000,127.0498715697,37.5696614677
?¤ì‚¬622532,"51.00",51.0000000000000000000000000000000,127.0724725761,37.5778576191
?¤ì‚¬610551,"31.00",31.0000000000000000000000000000000,127.0587815927,37.5949328249
?¤ì‚¬610548,"68.00",68.0000000000000000000000000000000,127.0587975570,37.5922288482
?¤ì‚¬611543,"128.00",128.0000000000000000000000000000000,127.0599568010,37.5877264457
?¤ì‚¬618553,"27.00",27.0000000000000000000000000000000,127.0678331808,37.5967690058
?¤ì‚¬618534,"53.00",53.0000000000000000000000000000000,127.0679321850,37.5796437838
?¤ì‚¬608521,"42.00",42.0000000000000000000000000000000,127.0566764577,37.5678845195
?¤ì‚¬616551,"104.00",104.0000000000000000000000000000000,127.0655781014,37.5949580364
?¤ì‚¬619539,"103.00",103.0000000000000000000000000000000,127.0690387282,37.5841545666
?¤ì‚¬602525,"47.00",47.0000000000000000000000000000000,127.0498607206,37.5714641237
?¤ì‚¬602528,"56.00",56.0000000000000071054273576010019,127.0498444451,37.5741681066
?¤ì‚¬611555,N/A,0.0000000000000000000000000000000,127.0598931092,37.5985423548
?¤ì‚¬607547,"31.00",31.0000000000000000000000000000000,127.0554047907,37.5913147715
?¤ì‚¬616556,"44.00",44.0000000000000000000000000000000,127.0655518994,37.5994646654
?¤ì‚¬621515,"33.00",33.0000000000000000000000000000000,127.0714278901,37.5625308912
?¤ì‚¬606539,"44.00",44.0000000000000000000000000000000,127.0543150915,37.5840998923
?¤ì‚¬592541,"44.00",44.0000000000000000000000000000000,127.0384477827,37.5858416072
?¤ì‚¬611522,"210.00",210.0000000000000000000000000000000,127.0600681797,37.5687985566
?¤ì‚¬619533,"14.00",14.0000000000000017763568394002505,127.0690699004,37.5787465947
?¤ì‚¬613541,"49.00",49.0000000000000000000000000000000,127.0622326422,37.5859322150
?¤ì‚¬606537,"42.00",42.0000000000000000000000000000000,127.0543258382,37.5822972391
?¤ì‚¬609542,"90.00",90.0000000000000000000000000000000,127.0576968514,37.5868166524
?¤ì‚¬612550,"102.00",102.0000000000000000000000000000000,127.0610523890,37.5940399465
?¤ì‚¬608541,N/A,0.0000000000000000000000000000000,127.0565695708,37.5859110764
?¤ì‚¬602542,"106.00",106.0000000000000000000000000000000,127.0497684642,37.5867866771
?¤ì‚¬598543,"25.00",25.0000000000000000000000000000000,127.0452324789,37.5876706340
?¤ì‚¬620535,"81.00",81.0000000000000000000000000000000,127.0701920450,37.5805533816
?¤ì‚¬589532,"28.00",28.0000000000000035527136788005009,127.0351004000,37.5777163524
?¤ì‚¬609551,"98.00",98.0000000000000000000000000000000,127.0576488421,37.5949285849
?¤ì‚¬605527,"129.00",129.0000000000000000000000000000000,127.0532471350,37.5732796846
?¤ì‚¬619535,"132.00",132.0000000000000000000000000000000,127.0690595106,37.5805492525
?¤ì‚¬624537,"72.00",72.0000000000000000000000000000000,127.0747119310,37.5823724481
?¤ì‚¬611557,N/A,0.0000000000000000000000000000000,127.0598824906,37.6003450044
?¤ì‚¬586534,"37.00",37.0000000000000000000000000000000,127.0316916523,37.5795055722
?¤ì‚¬612556,N/A,0.0000000000000000000000000000000,127.0610206194,37.5994478986
?¤ì‚¬601529,"59.00",59.0000000000000000000000000000000,127.0487065712,37.5750651101
?¤ì‚¬624536,"80.00",79.9999999999999857891452847979963,127.0747170582,37.5814711188
?¤ì‚¬613559,"36.00",36.0000000000000000000000000000000,127.0621375921,37.6021560812
?¤ì‚¬598537,"290.00",290.0000000000000000000000000000000,127.0452653771,37.5822626828
?¤ì‚¬621518,"84.00",84.0000000000000000000000000000000,127.0714123994,37.5652348860
?¤ì‚¬589529,"48.00",48.0000000000000000000000000000000,127.0351172106,37.5750123767
?¤ì‚¬607531,"57.00",57.0000000000000000000000000000000,127.0554905491,37.5768935460
?¤ì‚¬596528,"63.00",63.0000000000000000000000000000000,127.0430498409,37.5741420014
?¤ì‚¬606534,"82.00",82.0000000000000000000000000000000,127.0543419563,37.5795932582
?¤ì‚¬588535,"82.00",82.0000000000000000000000000000000,127.0339510600,37.5804158609
?¤ì‚¬596529,"126.00",126.0000000000000000000000000000000,127.0430443333,37.5750433280
?¤ì‚¬621533,"100.00",100.0000000000000000000000000000000,127.0713349149,37.5787548415
?¤ì‚¬616528,"158.00",158.0000000000000000000000000000000,127.0656985554,37.5742274979
?¤ì‚¬591536,"45.00",45.0000000000000000000000000000000,127.0373430643,37.5813305509
?¤ì‚¬613549,N/A,0.0000000000000000000000000000000,127.0621904071,37.5931428277
?¤ì‚¬603534,"72.00",72.0000000000000000000000000000000,127.0509444045,37.5795803824
?¤ì‚¬598528,"24.00",24.0000000000000000000000000000000,127.0453147080,37.5741507466
?¤ì‚¬618524,"88.00",88.0000000000000000000000000000000,127.0679842588,37.5706304890
?¤ì‚¬608533,"31.00",31.0000000000000000000000000000000,127.0566123370,37.5787004603
?¤ì‚¬598529,"110.00",110.0000000000000000000000000000000,127.0453092277,37.5750520734
?¤ì‚¬590534,"22.00",22.0000000000000000000000000000000,127.0362217052,37.5795234571
?¤ì‚¬581535,N/A,0.0000000000000000000000000000000,127.0260233780,37.5803842952
?¤ì‚¬615553,"166.00",166.0000000000000000000000000000000,127.0644348420,37.5967565134
?¤ì‚¬608542,"47.00",47.0000000000000000000000000000000,127.0565642240,37.5868124028
?¤ì‚¬609541,"9.00",9.0000000000000000000000000000000,127.0577021846,37.5859153259
?¤ì‚¬588530,"39.00",39.0000000000000000000000000000000,127.0339791486,37.5759092368
?¤ì‚¬586537,"16.00",16.0000000000000000000000000000000,127.0316747150,37.5822095445
?¤ì‚¬615515,"24.00",24.0000000000000000000000000000000,127.0646343229,37.5625060348
?¤ì‚¬593533,N/A,0.0000000000000000000000000000000,127.0396247972,37.5786354313
?¤ì‚¬618515,"44.00",44.0000000000000000000000000000000,127.0680311055,37.5625185118
?¤ì‚¬616547,"73.00",73.0000000000000000000000000000000,127.0655990588,37.5913527306
?¤ì‚¬608545,"9.00",9.0000000000000000000000000000000,127.0565481820,37.5895163812
?¤ì‚¬621560,"31.00",31.0000000000000000000000000000000,127.0711953122,37.6030906828
?¤ì‚¬579530,N/A,0.0000000000000000000000000000000,127.0237870311,37.5758685611
?¤ì‚¬612547,"11.00",11.0000000000000000000000000000000,127.0610682706,37.5913359686
?¤ì‚¬595531,"101.00",101.0000000000000000000000000000000,127.0419008434,37.5768415913
?¤ì‚¬618539,"6.00",6.0000000000000000000000000000000,127.0679061394,37.5841504260
?¤ì‚¬600525,"54.00",54.0000000000000000000000000000000,127.0475959334,37.5714554663
?¤ì‚¬613554,N/A,0.0000000000000000000000000000000,127.0621640025,37.5976494562
?¤ì‚¬590547,N/A,0.0000000000000000000000000000000,127.0361490040,37.5912406690
?¤ì‚¬616529,"186.00",186.0000000000000000000000000000000,127.0656933209,37.5751288272
?¤ì‚¬610524,"74.00",74.0000000000000000000000000000000,127.0589251945,37.5705969900
?¤ì‚¬583531,N/A,0.0000000000000000000000000000000,127.0283111731,37.5767880722
?¤ì‚¬614559,"71.00",71.0000000000000000000000000000000,127.0632704530,37.6021602787
?¤ì‚¬623519,"84.00",84.0000000000000000000000000000000,127.0736718688,37.5661444170
?¤ì‚¬600548,"8.00",8.0000000000000000000000000000000,127.0474704713,37.5921859636
?¤ì‚¬588541,"49.00",49.0000000000000000000000000000000,127.0339173455,37.5858238052
?¤ì‚¬612530,"131.00",131.0000000000000000000000000000000,127.0611582263,37.5760134036
?¤ì‚¬602550,"31.00",31.0000000000000000000000000000000,127.0497250253,37.5939972765
?¤ì‚¬588529,"58.00",58.0000000000000000000000000000000,127.0339847655,37.5750079116
?¤ì‚¬615531,"171.00",171.0000000000000000000000000000000,127.0645503721,37.5769273133
?¤ì‚¬619524,"106.00",106.0000000000000000000000000000000,127.0691166429,37.5706346275
?¤ì‚¬617523,"70.00",70.0000000000000000000000000000000,127.0668570947,37.5697250095
?¤ì‚¬619525,"66.00",66.0000000000000000000000000000000,127.0691114503,37.5715359578
?¤ì‚¬587534,"41.00",41.0000000000000000000000000000000,127.0328241651,37.5795100597
?¤ì‚¬589534,"52.00",52.0000000000000000000000000000000,127.0350891916,37.5795190022
?¤ì‚¬609526,"56.00",56.0000000000000071054273576010019,127.0577821540,37.5723954113
?¤ì‚¬613519,"39.00",39.0000000000000000000000000000000,127.0623487112,37.5661029843
?¤ì‚¬587532,"32.00",32.0000000000000000000000000000000,127.0328354281,37.5777074105
?¤ì‚¬580534,"7.00",7.0000000000000008881784197001252,127.0248965805,37.5794784189
?¤ì‚¬607521,"56.00",56.0000000000000071054273576010019,127.0555441171,37.5678802619
?¤ì‚¬623535,N/A,0.0000000000000000000000000000000,127.0735896498,37.5805657038
?¤ì‚¬622525,"82.00",82.0000000000000000000000000000000,127.0725086449,37.5715483085
?¤ì‚¬620519,N/A,0.0000000000000000000000000000000,127.0702749191,37.5661321012
?¤ì‚¬616522,"65.00",65.0000000000000000000000000000000,127.0657299579,37.5688195193
?¤ì‚¬617547,"18.00",18.0000000000000000000000000000000,127.0667317564,37.5913568939
?¤ì‚¬600532,"141.00",141.0000000000000000000000000000000,127.0475577629,37.5777647558
?¤ì‚¬601537,"23.00",23.0000000000000000000000000000000,127.0486630482,37.5822757229
?¤ì‚¬589541,"55.00",55.0000000000000000000000000000000,127.0350499545,37.5858282720
?¤ì‚¬588528,"9.00",9.0000000000000000000000000000000,127.0339903822,37.5741065862
?¤ì‚¬607541,"77.00",77.0000000000000000000000000000000,127.0554369573,37.5859068161
?¤ì‚¬617521,"113.00",113.0000000000000000000000000000000,127.0668675335,37.5679223489
?¤ì‚¬619538,"252.00",252.0000000000000000000000000000000,127.0690439242,37.5832532383
?¤ì‚¬580530,N/A,0.0000000000000000000000000000000,127.0249194876,37.5758731241
?¤ì‚¬583533,"52.00",52.0000000000000000000000000000000,127.0282998015,37.5785907205
?¤ì‚¬613550,"41.00",41.0000000000000000000000000000000,127.0621851267,37.5940441537
?¤ì‚¬618514,"6.00",6.0000000000000000000000000000000,127.0680363095,37.5616171803
?¤ì‚¬600531,"116.00",116.0000000000000000000000000000000,127.0475632165,37.5768634292
?¤ì‚¬605549,"40.00",39.9999999999999928945726423989981,127.0531286216,37.5931088668
?¤ì‚¬606527,"126.00",126.0000000000000000000000000000000,127.0543795570,37.5732839648
?¤ì‚¬597530,"114.00",114.0000000000000000000000000000000,127.0441712863,37.5759490326
?¤ì‚¬590544,"70.00",70.0000000000000000000000000000000,127.0361657850,37.5885366991
?¤ì‚¬591532,"57.00",57.0000000000000000000000000000000,127.0373653728,37.5777252508
?¤ì‚¬598540,"155.00",155.0000000000000000000000000000000,127.0452489291,37.5849666591
?¤ì‚¬600526,"61.00",61.0000000000000000000000000000000,127.0475904812,37.5723567938
?¤ì‚¬612518,"19.00",19.0000000000000000000000000000000,127.0612216835,37.5651974512
?¤ì‚¬592540,"46.00",46.0000000000000000000000000000000,127.0384533478,37.5849402829
?¤ì‚¬593537,"59.00",59.0000000000000000000000000000000,127.0396025969,37.5822407320
?¤ì‚¬607524,"80.00",79.9999999999999857891452847979963,127.0555280492,37.5705842486
?¤ì‚¬603548,"33.00",33.0000000000000000000000000000000,127.0508685945,37.5921989431
?¤ì‚¬613536,"9.00",9.0000000000000000000000000000000,127.0622590315,37.5814255776
?¤ì‚¬614545,"15.00",15.0000000000000000000000000000000,127.0633441962,37.5895417182
?¤ì‚¬617554,"129.00",129.0000000000000000000000000000000,127.0666951742,37.5976661785
?¤ì‚¬599546,"15.00",15.0000000000000000000000000000000,127.0463487062,37.5903789666
?¤ì‚¬609522,"94.00",94.0000000000000000000000000000000,127.0578034701,37.5687900955
?¤ì‚¬582531,"8.00",8.0000000000000000000000000000000,127.0271787022,37.5767835417
?¤ì‚¬610535,"39.00",39.0000000000000000000000000000000,127.0588667109,37.5805116016
?¤ì‚¬591537,"27.00",27.0000000000000000000000000000000,127.0373374866,37.5822318756
?¤ì‚¬624522,"191.00",191.0000000000000000000000000000000,127.0747888151,37.5688524949
?¤ì‚¬612528,"87.00",87.0000000000000000000000000000000,127.0611688049,37.5742107462
?¤ì‚¬624534,"19.00",19.0000000000000000000000000000000,127.0747273119,37.5796684599
?¤ì‚¬617524,"144.00",144.0000000000000000000000000000000,127.0668518750,37.5706263397
?¤ì‚¬613542,"9.00",9.0000000000000000000000000000000,127.0622273637,37.5868335421
?¤ì‚¬604526,"147.00",147.0000000000000000000000000000000,127.0521201111,37.5723740657
?¤ì‚¬597540,"57.00",57.0000000000000000000000000000000,127.0441163316,37.5849622902
?¤ì‚¬598538,"175.00",175.0000000000000000000000000000000,127.0452598947,37.5831640084
?¤ì‚¬617561,"73.00",73.0000000000000000000000000000000,127.0666585805,37.6039754563
?¤ì‚¬616516,"12.00",12.0000000000000000000000000000000,127.0657613520,37.5634115357
?¤ì‚¬616515,N/A,0.0000000000000000000000000000000,127.0657665835,37.5625102047
?¤ì‚¬587537,"80.00",79.9999999999999857891452847979963,127.0328072688,37.5822140325
?¤ì‚¬619517,"121.00",121.0000000000000000000000000000000,127.0691529853,37.5643253120
?¤ì‚¬590531,"157.00",157.0000000000000000000000000000000,127.0362384764,37.5768194818
?¤ì‚¬615562,"112.00",112.0000000000000142108547152020037,127.0643875470,37.6048684395
?¤ì‚¬612529,"282.00",282.0000000000000000000000000000000,127.0611635157,37.5751120750
?¤ì‚¬603530,"43.00",43.0000000000000000000000000000000,127.0509660558,37.5759750743
?¤ì‚¬607554,"12.00",12.0000000000000000000000000000000,127.0553672521,37.5976240466
?¤ì‚¬609546,"31.00",31.0000000000000000000000000000000,127.0576755163,37.5904219571
?¤ì‚¬609527,"25.00",25.0000000000000000000000000000000,127.0577768243,37.5732967399
?¤ì‚¬617550,"42.00",42.0000000000000000000000000000000,127.0667160797,37.5940608738
?¤ì‚¬588540,"63.00",63.0000000000000000000000000000000,127.0339229653,37.5849224815
?¤ì‚¬601538,"18.00",18.0000000000000000000000000000000,127.0486576067,37.5831770489
?¤ì‚¬617563,"37.00",37.0000000000000000000000000000000,127.0666481231,37.6057781058
?¤ì‚¬582536,N/A,0.0000000000000000000000000000000,127.0271502029,37.5812901607
?¤ì‚¬616525,"61.00",61.0000000000000000000000000000000,127.0657142577,37.5715235093
?¤ì‚¬614558,"105.00",105.0000000000000000000000000000000,127.0632757219,37.6012589539
?¤ì‚¬612541,"54.00",54.0000000000000000000000000000000,127.0611000275,37.5859280091
?¤ì‚¬608536,"59.00",59.0000000000000000000000000000000,127.0565963015,37.5814044424
?¤ì‚¬601544,"95.00",95.0000000000000000000000000000000,127.0486249529,37.5885850018
?¤ì‚¬612531,"277.00",277.0000000000000000000000000000000,127.0611529367,37.5769147320
?¤ì‚¬606523,"79.00",79.0000000000000000000000000000000,127.0544010378,37.5696786512
?¤ì‚¬610531,"172.00",172.0000000000000000000000000000000,127.0588879810,37.5769062902
?¤ì‚¬596530,"107.00",107.0000000000000000000000000000000,127.0430388256,37.5759446543
?¤ì‚¬594551,"35.00",35.0000000000000000000000000000000,127.0406576115,37.5948636811
?¤ì‚¬614532,"208.00",208.0000000000000000000000000000000,127.0634126308,37.5778244590
?¤ì‚¬611552,"19.00",19.0000000000000000000000000000000,127.0599090353,37.5958383794
?¤ì‚¬617525,"73.00",73.0000000000000000000000000000000,127.0668466550,37.5715276696
?¤ì‚¬595528,"97.00",97.0000000000000000000000000000000,127.0419174077,37.5741376126
?¤ì‚¬590530,"103.00",103.0000000000000000000000000000000,127.0362440663,37.5759181564
?¤ì‚¬584536,"18.00",18.0000000000000000000000000000000,127.0294152815,37.5812992123
?¤ì‚¬599543,N/A,0.0000000000000000000000000000000,127.0463651176,37.5876749925
?¤ì‚¬622524,"132.00",132.0000000000000000000000000000000,127.0725137966,37.5706469779
?¤ì‚¬608519,"72.00",72.0000000000000000000000000000000,127.0566871412,37.5660818608
?¤ì‚¬584529,"44.00",44.0000000000000000000000000000000,127.0294549876,37.5749899427
?¤ì‚¬595529,"103.00",103.0000000000000000000000000000000,127.0419118865,37.5750389389
?¤ì‚¬623536,"135.00",135.0000000000000000000000000000000,127.0735845092,37.5814670330
?¤ì‚¬619546,"79.00",79.0000000000000000000000000000000,127.0690023502,37.5904638608
?¤ì‚¬618548,N/A,0.0000000000000000000000000000000,127.0678592426,37.5922623733
?¤ì‚¬610556,"33.00",33.0000000000000000000000000000000,127.0587549808,37.5994394499
?¤ì‚¬623538,N/A,0.0000000000000000000000000000000,127.0735742272,37.5832696911
?¤ì‚¬603537,"90.00",90.0000000000000000000000000000000,127.0509281635,37.5822843620
?¤ì‚¬609557,N/A,0.0000000000000000000000000000000,127.0576168251,37.6003365337
?¤ì‚¬605534,"104.00",104.0000000000000000000000000000000,127.0532094388,37.5795889772
?¤ì‚¬622537,"154.00",154.0000000000000000000000000000000,127.0724468059,37.5823642654
?¤ì‚¬607539,N/A,0.0000000000000000000000000000000,127.0554476775,37.5841041632
?¤ì‚¬587527,"86.00",86.0000000000000000000000000000000,127.0328635811,37.5732007851
?¤ì‚¬589535,"214.00",214.0000000000000000000000000000000,127.0350835870,37.5804203268
?¤ì‚¬585536,"45.00",45.0000000000000000000000000000000,127.0305478211,37.5813037219
?¤ì‚¬618520,"39.00",39.0000000000000000000000000000000,127.0680050819,37.5670251672
?¤ì‚¬605524,"108.00",108.0000000000000000000000000000000,127.0532632869,37.5705757001
?¤ì‚¬607540,"56.00",56.0000000000000071054273576010019,127.0554423175,37.5850054897
?¤ì‚¬615527,N/A,0.0000000000000000000000000000000,127.0645713654,37.5733219970
?¤ì‚¬601528,"69.00",69.0000000000000000000000000000000,127.0487120105,37.5741637829
?¤ì‚¬624533,"69.00",69.0000000000000000000000000000000,127.0747324385,37.5787671303
?¤ì‚¬606545,"34.00",34.0000000000000000000000000000000,127.0542828459,37.5895078485
?¤ì‚¬620520,"96.00",96.0000000000000000000000000000000,127.0702697412,37.5670334323
?¤ì‚¬592535,"23.00",23.0000000000000000000000000000000,127.0384811696,37.5804336594
?¤ì‚¬604540,"9.00",9.0000000000000000000000000000000,127.0520445192,37.5849926440
?¤ì‚¬616550,"29.00",29.0000000000000000000000000000000,127.0655833411,37.5940567101
?¤ì‚¬614548,N/A,0.0000000000000000000000000000000,127.0633283979,37.5922456977
?¤ì‚¬582528,N/A,0.0000000000000000000000000000000,127.0271957988,37.5740795686
?¤ì‚¬602530,"18.00",18.0000000000000000000000000000000,127.0498335936,37.5759707612
?¤ì‚¬608520,"23.00",23.0000000000000000000000000000000,127.0566817996,37.5669831902
?¤ì‚¬614523,"63.00",63.0000000000000000000000000000000,127.0634599855,37.5697124967
?¤ì‚¬609544,"40.00",39.9999999999999928945726423989981,127.0576861844,37.5886193051
?¤ì‚¬605537,"50.00",50.0000000000000000000000000000000,127.0531932797,37.5822929576
?¤ì‚¬606548,"50.00",50.0000000000000000000000000000000,127.0542667198,37.5922118248
?¤ì‚¬616527,"54.00",54.0000000000000000000000000000000,127.0657037898,37.5733261685
?¤ì‚¬599544,N/A,0.0000000000000000000000000000000,127.0463596474,37.5885763173
?¤ì‚¬593546,"268.00",268.0000000000000000000000000000000,127.0395526318,37.5903526506
?¤ì‚¬615522,"102.00",102.0000000000000000000000000000000,127.0645976018,37.5688153485
?¤ì‚¬609518,"73.00",73.0000000000000000000000000000000,127.0578247824,37.5651847775
?¤ì‚¬622522,"47.00",47.0000000000000000000000000000000,127.0725240994,37.5688443162
?¤ì‚¬605550,N/A,0.0000000000000000000000000000000,127.0531232319,37.5940101917
?¤ì‚¬618543,"37.00",37.0000000000000000000000000000000,127.0678852987,37.5877557373
?¤ì‚¬618531,"18.00",18.0000000000000000000000000000000,127.0679478096,37.5769397968
?¤ì‚¬617556,"119.00",119.0000000000000000000000000000000,127.0666847200,37.5994688300
?¤ì‚¬584526,"6.00",6.0000000000000000000000000000000,127.0294720007,37.5722859679
?¤ì‚¬625534,"23.00",23.0000000000000000000000000000000,127.0758598339,37.5796725346
?¤ì‚¬616546,"39.00",39.0000000000000000000000000000000,127.0656042976,37.5904514038
?¤ì‚¬621516,"93.00",93.0000000000000000000000000000000,127.0714227268,37.5634322229
?¤ì‚¬603539,"18.00",18.0000000000000000000000000000000,127.0509173349,37.5840870143
?¤ì‚¬593531,"94.00",94.0000000000000000000000000000000,127.0396358959,37.5768327801
?¤ì‚¬599529,"197.00",197.0000000000000000000000000000000,127.0464416753,37.5750564298
?¤ì‚¬619529,"66.00",66.0000000000000000000000000000000,127.0690906772,37.5751412773
?¤ì‚¬597541,"85.00",85.0000000000000000000000000000000,127.0441108348,37.5858636152
?¤ì‚¬603549,"20.00",19.9999999999999964472863211994991,127.0508631776,37.5931002679
?¤ì‚¬595546,"65.00",65.0000000000000000000000000000000,127.0418179889,37.5903614661
?¤ì‚¬595532,"11.00",11.0000000000000000000000000000000,127.0418953215,37.5777429172
?¤ì‚¬605536,"88.00",88.0000000000000000000000000000000,127.0531986663,37.5813916309
?¤ì‚¬597538,"20.00",19.9999999999999964472863211994991,127.0441273245,37.5831596398
?¤ì‚¬622533,N/A,0.0000000000000000000000000000000,127.0724674225,37.5787589486
?¤ì‚¬614551,"29.00",29.0000000000000000000000000000000,127.0633125976,37.5949496760
?¤ì‚¬614516,"106.00",106.0000000000000000000000000000000,127.0634968037,37.5634031849
?¤ì‚¬622520,"38.00",38.0000000000000000000000000000000,127.0725344014,37.5670416539
?¤ì‚¬597536,"101.00",101.0000000000000000000000000000000,127.0441383164,37.5813569888
?¤ì‚¬621535,"103.00",103.0000000000000000000000000000000,127.0713245797,37.5805574999
?¤ì‚¬588527,"56.00",56.0000000000000071054273576010019,127.0339959987,37.5732052607
?¤ì‚¬590540,"66.00",66.0000000000000000000000000000000,127.0361881560,37.5849314040
?¤ì‚¬619549,N/A,0.0000000000000000000000000000000,127.0689867561,37.5931678419
?¤ì‚¬620531,"93.00",93.0000000000000000000000000000000,127.0702127691,37.5769480649
?¤ì‚¬613560,"24.00",24.0000000000000000000000000000000,127.0621323093,37.6030574057
?¤ì‚¬621523,"54.00",54.0000000000000000000000000000000,127.0713865770,37.5697415413
?¤ì‚¬609558,N/A,0.0000000000000000000000000000000,127.0576114881,37.6012378580
?¤ì‚¬620538,"94.00",94.0000000000000000000000000000000,127.0701764996,37.5832573678
?¤ì‚¬623521,"92.00",92.0000000000000000000000000000000,127.0736615946,37.5679470798
?¤ì‚¬606549,"47.00",47.0000000000000000000000000000000,127.0542613440,37.5931131500
?¤ì‚¬620524,"61.00",61.0000000000000000000000000000000,127.0702490273,37.5706387552
?¤ì‚¬594532,"120.00",120.0000000000000000000000000000000,127.0407628340,37.5777385169
?¤ì‚¬610527,"86.00",86.0000000000000000000000000000000,127.0589092473,37.5733009766
?¤ì‚¬600527,"60.00",60.0000000000000000000000000000000,127.0475850288,37.5732581211
?¤ì‚¬617552,"103.00",103.0000000000000000000000000000000,127.0667056274,37.5958635264
?¤ì‚¬615521,"119.00",119.0000000000000000000000000000000,127.0646028484,37.5679140184
?¤ì‚¬626528,"10.00",9.9999999999999982236431605997495,127.0770229480,37.5742686168
?¤ì‚¬615516,"83.00",83.0000000000000000000000000000000,127.0646290778,37.5634073657
?¤ì‚¬615554,N/A,0.0000000000000000000000000000000,127.0644295879,37.5976578391
?¤ì‚¬616532,"228.00",228.0000000000000000000000000000000,127.0656776158,37.5778328142
?¤ì‚¬579527,"13.00",13.0000000000000000000000000000000,127.0238042497,37.5731645889
?¤ì‚¬596537,"71.00",71.0000000000000000000000000000000,127.0430002643,37.5822539351
?¤ì‚¬617534,"34.00",34.0000000000000000000000000000000,127.0667996647,37.5796396331
?¤ì‚¬602538,"48.00",48.0000000000000000000000000000000,127.0497901779,37.5831813740
?¤ì‚¬595544,"157.00",157.0000000000000000000000000000000,127.0418290394,37.5885588179
?¤ì‚¬622523,"54.00",54.0000000000000000000000000000000,127.0725189481,37.5697456471
?¤ì‚¬601541,"21.00",21.0000000000000000000000000000000,127.0486412809,37.5858810260
?¤ì‚¬609535,"60.00",60.0000000000000000000000000000000,127.0577341788,37.5805073638
?¤ì‚¬601525,"61.00",61.0000000000000000000000000000000,127.0487283269,37.5714598004
?¤ì‚¬583535,"10.00",9.9999999999999982236431605997495,127.0282884288,37.5803933683
?¤ì‚¬599536,N/A,0.0000000000000000000000000000000,127.0464034024,37.5813657145
?¤ì‚¬622527,"15.00",15.0000000000000000000000000000000,127.0724983407,37.5733509694
?¤ì‚¬609532,N/A,0.0000000000000000000000000000000,127.0577501726,37.5778033809
?¤ì‚¬611529,"244.00",244.0000000000000000000000000000000,127.0600310650,37.5751078598
?¤ì‚¬589539,"40.00",39.9999999999999928945726423989981,127.0350611663,37.5840256242
?¤ì‚¬614543,N/A,0.0000000000000000000000000000000,127.0633547272,37.5877390644
?¤ì‚¬610521,"96.00",96.0000000000000000000000000000000,127.0589411396,37.5678930021
?¤ì‚¬616530,"39.00",39.0000000000000000000000000000000,127.0656880861,37.5760301564
?¤ì‚¬588543,"12.00",12.0000000000000000000000000000000,127.0339061054,37.5876264522
?¤ì‚¬618533,N/A,0.0000000000000000000000000000000,127.0679373934,37.5787424550
?¤ì‚¬593535,"19.00",19.0000000000000000000000000000000,127.0396136976,37.5804380819
?¤ì‚¬598539,"17.00",17.0000000000000000000000000000000,127.0452544120,37.5840653338
